entity_id,entity_name,primary_asset_class,entity_type,website,fit_score,entity_evidence_status,claim_id,claim_type,claim,claim_evidence_status,claim_confidence,source_url,source_quality,source_tier,source_text_snippet,paper_ready
sginnovate,SGInnovate,Sovereign Capital,deep tech investor/ecosystem,https://www.sginnovate.com/,76,candidate_evidence,claim-sginnovate-001,classification,SGInnovate is a candidate sovereign-linked deep tech ecosystem investor.,candidate_evidence,65,https://www.sginnovate.com/,primary,public_web,,0
sanabil-investments,Sanabil Investments,Sovereign Capital,investment company,https://www.sanabil.com/,76,candidate_evidence,claim-sanabil-investments-001,classification,Sanabil is a candidate sovereign-backed innovation investor.,candidate_evidence,65,https://www.sanabil.com/,primary,public_web,,0
khazanah-nasional,Khazanah Nasional,Sovereign Capital,sovereign wealth fund,https://www.khazanah.com.my/,74,candidate_evidence,claim-khazanah-nasional-001,classification,Khazanah is a candidate sovereign capital allocator.,candidate_evidence,65,https://www.khazanah.com.my/,primary,public_web,,0
qatar-investment-authority,Qatar Investment Authority,Sovereign Capital,sovereign wealth fund,https://www.qia.qa/,74,candidate_evidence,claim-qatar-investment-authority-001,classification,QIA is a candidate sovereign capital allocator.,candidate_evidence,65,https://www.qia.qa/,primary,public_web,,0
agri3-fund,AGRI3 Fund,Sovereign Capital,blended-finance sustainable land-use fund,https://agri3.com,62,candidate_evidence,claim-agri3-fund-intake-001,intake_sovereign-capital_bucket_signal,AGRI3 Fund has source-backed Sovereign Capital bucket evidence: source text contains 'blended finance'.,candidate_evidence,65,https://agri3.com,primary,public_web,,0
agri3-fund,AGRI3 Fund,Sovereign Capital,blended-finance sustainable land-use fund,https://agri3.com,62,candidate_evidence,claim-agri3-fund-intake-002,intake_sovereign-capital_bucket_signal,AGRI3 Fund has source-backed Sovereign Capital bucket evidence: source text contains 'carbon emissions'.,candidate_evidence,65,https://agri3.com,primary,public_web,,0
abu-dhabi-investment-authority-adia,Abu Dhabi Investment Authority (ADIA),Sovereign Capital,DFI / sovereign / climate fund,https://www.adia.ae/,62,candidate_evidence,claim-abu-dhabi-investment-authority-adia-intake-001,intake_sovereign-capital_bucket_signal,Abu Dhabi Investment Authority (ADIA) has source-backed Sovereign Capital bucket evidence: source text contains 'government'.,candidate_evidence,65,https://www.adia.ae/,primary,public_web,,0
abu-dhabi-investment-authority-adia,Abu Dhabi Investment Authority (ADIA),Sovereign Capital,DFI / sovereign / climate fund,https://www.adia.ae/,62,candidate_evidence,claim-abu-dhabi-investment-authority-adia-intake-002,intake_sovereign-capital_bucket_signal,Abu Dhabi Investment Authority (ADIA) has source-backed Sovereign Capital bucket evidence: source text contains 'national'.,candidate_evidence,65,https://www.adia.ae/,primary,public_web,,0
acumen-resilient-agriculture-fund,Acumen Resilient Agriculture Fund,Sovereign Capital,impact_fund,https://arafund.com,62,candidate_evidence,claim-acumen-resilient-agriculture-fund-intake-001,intake_patient-capital_bucket_signal,Acumen Resilient Agriculture Fund has source-backed Patient Capital bucket evidence: source text contains 'yield'.,candidate_evidence,65,https://arafund.com,primary,public_web,,0
acumen-resilient-agriculture-fund,Acumen Resilient Agriculture Fund,Sovereign Capital,impact_fund,https://arafund.com,62,candidate_evidence,claim-acumen-resilient-agriculture-fund-intake-002,intake_patient-capital_bucket_signal,Acumen Resilient Agriculture Fund has source-backed Patient Capital bucket evidence: source text contains 'foundation'.,candidate_evidence,65,https://arafund.com,primary,public_web,,0
acumen-resilient-agriculture-fund,Acumen Resilient Agriculture Fund,Sovereign Capital,impact_fund,https://arafund.com,62,candidate_evidence,claim-acumen-resilient-agriculture-fund-intake-003,intake_patient-capital_bucket_signal,Acumen Resilient Agriculture Fund has source-backed Patient Capital bucket evidence: source text contains 'impact'.,candidate_evidence,65,https://arafund.com,primary,public_web,,0
acumen-resilient-agriculture-fund,Acumen Resilient Agriculture Fund,Sovereign Capital,impact_fund,https://arafund.com,62,candidate_evidence,claim-acumen-resilient-agriculture-fund-intake-004,intake_patient-capital_bucket_signal,Acumen Resilient Agriculture Fund has source-backed Patient Capital bucket evidence: source text contains 'social impact'.,candidate_evidence,65,https://arafund.com,primary,public_web,,0
adaptation-fund,Adaptation Fund,Sovereign Capital,DFI / sovereign / climate fund,https://www.adaptation-fund.org/,62,candidate_evidence,claim-adaptation-fund-intake-001,intake_sovereign-capital_bucket_signal,Adaptation Fund has source-backed Sovereign Capital bucket evidence: source text contains 'national'.,candidate_evidence,65,https://www.adaptation-fund.org/,primary,public_web,,0
adaptation-fund,Adaptation Fund,Sovereign Capital,DFI / sovereign / climate fund,https://www.adaptation-fund.org/,62,candidate_evidence,claim-adaptation-fund-intake-002,intake_sovereign-capital_bucket_signal,Adaptation Fund has source-backed Sovereign Capital bucket evidence: source text contains 'climate finance'.,candidate_evidence,65,https://www.adaptation-fund.org/,primary,public_web,,0
alaska-permanent-fund-corporation,Alaska Permanent Fund Corporation,Sovereign Capital,state sovereign wealth fund manager,https://www.apfc.org/,62,candidate_evidence,claim-alaska-permanent-fund-corporation-intake-001,intake_sovereign-capital_bucket_signal,Alaska Permanent Fund Corporation has source-backed Sovereign Capital bucket evidence: source text contains 'sovereign'.,candidate_evidence,65,https://www.apfc.org/,primary,public_web,,0
alaska-permanent-fund-corporation,Alaska Permanent Fund Corporation,Sovereign Capital,state sovereign wealth fund manager,https://www.apfc.org/,62,candidate_evidence,claim-alaska-permanent-fund-corporation-intake-002,intake_sovereign-capital_bucket_signal,Alaska Permanent Fund Corporation has source-backed Sovereign Capital bucket evidence: source text contains 'sovereign wealth'.,candidate_evidence,65,https://www.apfc.org/,primary,public_web,,0
alaska-permanent-fund-corporation,Alaska Permanent Fund Corporation,Sovereign Capital,state sovereign wealth fund manager,https://www.apfc.org/,62,candidate_evidence,claim-alaska-permanent-fund-corporation-intake-003,intake_sovereign-capital_bucket_signal,Alaska Permanent Fund Corporation has source-backed Sovereign Capital bucket evidence: source text contains 'state-owned'.,candidate_evidence,65,https://www.apfc.org/,primary,public_web,,0
asian-infrastructure-investment-bank-aiib,Asian Infrastructure Investment Bank (AIIB),Sovereign Capital,DFI / sovereign / climate fund,https://www.aiib.org/,62,candidate_evidence,claim-asian-infrastructure-investment-bank-aiib-intake-001,intake_sovereign-capital_bucket_signal,Asian Infrastructure Investment Bank (AIIB) has source-backed Sovereign Capital bucket evidence: source text contains 'sovereign'.,candidate_evidence,65,https://www.aiib.org/,primary,public_web,,0
asian-infrastructure-investment-bank-aiib,Asian Infrastructure Investment Bank (AIIB),Sovereign Capital,DFI / sovereign / climate fund,https://www.aiib.org/,62,candidate_evidence,claim-asian-infrastructure-investment-bank-aiib-intake-002,intake_sovereign-capital_bucket_signal,Asian Infrastructure Investment Bank (AIIB) has source-backed Sovereign Capital bucket evidence: source text contains 'national'.,candidate_evidence,65,https://www.aiib.org/,primary,public_web,,0
asian-infrastructure-investment-bank-aiib,Asian Infrastructure Investment Bank (AIIB),Sovereign Capital,DFI / sovereign / climate fund,https://www.aiib.org/,62,candidate_evidence,claim-asian-infrastructure-investment-bank-aiib-intake-003,intake_sovereign-capital_bucket_signal,Asian Infrastructure Investment Bank (AIIB) has source-backed Sovereign Capital bucket evidence: source text contains 'sustainable development'.,candidate_evidence,65,https://www.aiib.org/,primary,public_web,,0
asian-infrastructure-investment-bank-aiib,Asian Infrastructure Investment Bank (AIIB),Sovereign Capital,DFI / sovereign / climate fund,https://www.aiib.org/,62,candidate_evidence,claim-asian-infrastructure-investment-bank-aiib-intake-004,intake_sovereign-capital_bucket_signal,Asian Infrastructure Investment Bank (AIIB) has source-backed Sovereign Capital bucket evidence: source text contains 'climate finance'.,candidate_evidence,65,https://www.aiib.org/,primary,public_web,,0
asian-infrastructure-investment-bank-aiib,Asian Infrastructure Investment Bank (AIIB),Sovereign Capital,DFI / sovereign / climate fund,https://www.aiib.org/,62,candidate_evidence,claim-asian-infrastructure-investment-bank-aiib-intake-005,intake_sovereign-capital_bucket_signal,Asian Infrastructure Investment Bank (AIIB) has source-backed Sovereign Capital bucket evidence: source text contains 'development finance'.,candidate_evidence,65,https://www.aiib.org/,primary,public_web,,0
asian-infrastructure-investment-bank-aiib,Asian Infrastructure Investment Bank (AIIB),Sovereign Capital,DFI / sovereign / climate fund,https://www.aiib.org/,62,candidate_evidence,claim-asian-infrastructure-investment-bank-aiib-intake-006,intake_sovereign-capital_bucket_signal,Asian Infrastructure Investment Bank (AIIB) has source-backed Sovereign Capital bucket evidence: source text contains 'sustainable energy'.,candidate_evidence,65,https://www.aiib.org/,primary,public_web,,0
bahrain-mumtalakat-holding-company,Bahrain Mumtalakat Holding Company,Sovereign Capital,sovereign wealth fund,https://www.mumtalakat.bh/,62,candidate_evidence,claim-bahrain-mumtalakat-holding-company-intake-001,intake_sovereign-capital_bucket_signal,Bahrain Mumtalakat Holding Company has source-backed Sovereign Capital bucket evidence: source text contains 'sovereign'.,candidate_evidence,65,https://www.mumtalakat.bh/,primary,public_web,,0
bahrain-mumtalakat-holding-company,Bahrain Mumtalakat Holding Company,Sovereign Capital,sovereign wealth fund,https://www.mumtalakat.bh/,62,candidate_evidence,claim-bahrain-mumtalakat-holding-company-intake-002,intake_sovereign-capital_bucket_signal,Bahrain Mumtalakat Holding Company has source-backed Sovereign Capital bucket evidence: source text contains 'sovereign wealth'.,candidate_evidence,65,https://www.mumtalakat.bh/,primary,public_web,,0
bahrain-mumtalakat-holding-company,Bahrain Mumtalakat Holding Company,Sovereign Capital,sovereign wealth fund,https://www.mumtalakat.bh/,62,candidate_evidence,claim-bahrain-mumtalakat-holding-company-intake-003,intake_sovereign-capital_bucket_signal,Bahrain Mumtalakat Holding Company has source-backed Sovereign Capital bucket evidence: source text contains 'government'.,candidate_evidence,65,https://www.mumtalakat.bh/,primary,public_web,,0
bahrain-mumtalakat-holding-company,Bahrain Mumtalakat Holding Company,Sovereign Capital,sovereign wealth fund,https://www.mumtalakat.bh/,62,candidate_evidence,claim-bahrain-mumtalakat-holding-company-intake-004,intake_sovereign-capital_bucket_signal,Bahrain Mumtalakat Holding Company has source-backed Sovereign Capital bucket evidence: source text contains 'national'.,candidate_evidence,65,https://www.mumtalakat.bh/,primary,public_web,,0
bahrain-mumtalakat-holding-company,Bahrain Mumtalakat Holding Company,Sovereign Capital,sovereign wealth fund,https://www.mumtalakat.bh/,62,candidate_evidence,claim-bahrain-mumtalakat-holding-company-intake-005,intake_sovereign-capital_bucket_signal,Bahrain Mumtalakat Holding Company has source-backed Sovereign Capital bucket evidence: source text contains 'impact investing'.,candidate_evidence,65,https://www.mumtalakat.bh/,primary,public_web,,0
bahrain-mumtalakat-holding-company,Bahrain Mumtalakat Holding Company,Sovereign Capital,sovereign wealth fund,https://www.mumtalakat.bh/,62,candidate_evidence,claim-bahrain-mumtalakat-holding-company-intake-006,intake_sovereign-capital_bucket_signal,Bahrain Mumtalakat Holding Company has source-backed Sovereign Capital bucket evidence: source text contains 'clean energy'.,candidate_evidence,65,https://www.mumtalakat.bh/,primary,public_web,,0
bangladesh-infrastructure-finance-fund,Bangladesh Infrastructure Finance Fund,Sovereign Capital,Bangladesh state NBFI,https://www.biffl.org.bd/,62,candidate_evidence,claim-bangladesh-infrastructure-finance-fund-intake-001,intake_sovereign-capital_bucket_signal,Bangladesh Infrastructure Finance Fund has source-backed Sovereign Capital bucket evidence: source text contains 'government'.,candidate_evidence,65,https://www.biffl.org.bd/,primary,public_web,,0
bangladesh-infrastructure-finance-fund,Bangladesh Infrastructure Finance Fund,Sovereign Capital,Bangladesh state NBFI,https://www.biffl.org.bd/,62,candidate_evidence,claim-bangladesh-infrastructure-finance-fund-intake-002,intake_sovereign-capital_bucket_signal,Bangladesh Infrastructure Finance Fund has source-backed Sovereign Capital bucket evidence: source text contains 'national'.,candidate_evidence,65,https://www.biffl.org.bd/,primary,public_web,,0
bangladesh-infrastructure-finance-fund,Bangladesh Infrastructure Finance Fund,Sovereign Capital,Bangladesh state NBFI,https://www.biffl.org.bd/,62,candidate_evidence,claim-bangladesh-infrastructure-finance-fund-intake-003,intake_sovereign-capital_bucket_signal,Bangladesh Infrastructure Finance Fund has source-backed Sovereign Capital bucket evidence: source text contains 'renewable energy'.,candidate_evidence,65,https://www.biffl.org.bd/,primary,public_web,,0
bank-of-north-dakota,Bank of North Dakota,Sovereign Capital,state-owned development bank,https://bnd.nd.gov,62,candidate_evidence,claim-bank-of-north-dakota-intake-001,intake_sovereign-capital_bucket_signal,Bank of North Dakota has source-backed Sovereign Capital bucket evidence: source text contains 'state-owned'.,candidate_evidence,65,https://bnd.nd.gov,primary,public_web,,0
bank-of-north-dakota,Bank of North Dakota,Sovereign Capital,state-owned development bank,https://bnd.nd.gov,62,candidate_evidence,claim-bank-of-north-dakota-intake-002,intake_sovereign-capital_bucket_signal,Bank of North Dakota has source-backed Sovereign Capital bucket evidence: source text contains 'government'.,candidate_evidence,65,https://bnd.nd.gov,primary,public_web,,0
bank-of-north-dakota,Bank of North Dakota,Sovereign Capital,state-owned development bank,https://bnd.nd.gov,62,candidate_evidence,claim-bank-of-north-dakota-intake-003,intake_sovereign-capital_bucket_signal,Bank of North Dakota has source-backed Sovereign Capital bucket evidence: source text contains 'sustainable energy'.,candidate_evidence,65,https://bnd.nd.gov,primary,public_web,,0
blue-like-an-orange-sustainable-capital,Blue like an Orange Sustainable Capital,Sovereign Capital,emerging-markets impact debt investor,https://bluelikeanorangecapital.com/,62,candidate_evidence,claim-blue-like-an-orange-sustainable-capital-intake-001,intake_sovereign-capital_bucket_signal,Blue like an Orange Sustainable Capital has source-backed Sovereign Capital bucket evidence: source text contains 'social impact'.,candidate_evidence,65,https://bluelikeanorangecapital.com/,primary,public_web,,0
blue-like-an-orange-sustainable-capital,Blue like an Orange Sustainable Capital,Sovereign Capital,emerging-markets impact debt investor,https://bluelikeanorangecapital.com/,62,candidate_evidence,claim-blue-like-an-orange-sustainable-capital-intake-002,intake_sovereign-capital_bucket_signal,Blue like an Orange Sustainable Capital has source-backed Sovereign Capital bucket evidence: source text contains 'sustainable development'.,candidate_evidence,65,https://bluelikeanorangecapital.com/,primary,public_web,,0
blue-like-an-orange-sustainable-capital,Blue like an Orange Sustainable Capital,Sovereign Capital,emerging-markets impact debt investor,https://bluelikeanorangecapital.com/,62,candidate_evidence,claim-blue-like-an-orange-sustainable-capital-intake-003,intake_sovereign-capital_bucket_signal,Blue like an Orange Sustainable Capital has source-backed Sovereign Capital bucket evidence: source text contains 'renewable energy'.,candidate_evidence,65,https://bluelikeanorangecapital.com/,primary,public_web,,0
british-columbia-investment-management-corporation-bci,British Columbia Investment Management Corporation (BCI),Sovereign Capital,public sector institutional investor,https://www.bci.ca/,62,candidate_evidence,claim-british-columbia-investment-management-corporation-bci-intake-001,intake_patient-capital_bucket_signal,British Columbia Investment Management Corporation (BCI) has source-backed Patient Capital bucket evidence: source text contains 'long-term'.,candidate_evidence,65,https://www.bci.ca/,primary,public_web,,0
british-columbia-investment-management-corporation-bci,British Columbia Investment Management Corporation (BCI),Sovereign Capital,public sector institutional investor,https://www.bci.ca/,62,candidate_evidence,claim-british-columbia-investment-management-corporation-bci-intake-002,intake_patient-capital_bucket_signal,British Columbia Investment Management Corporation (BCI) has source-backed Patient Capital bucket evidence: source text contains 'purpose'.,candidate_evidence,65,https://www.bci.ca/,primary,public_web,,0
british-columbia-investment-management-corporation-bci,British Columbia Investment Management Corporation (BCI),Sovereign Capital,public sector institutional investor,https://www.bci.ca/,62,candidate_evidence,claim-british-columbia-investment-management-corporation-bci-intake-003,intake_patient-capital_bucket_signal,British Columbia Investment Management Corporation (BCI) has source-backed Patient Capital bucket evidence: source text contains 'trust'.,candidate_evidence,65,https://www.bci.ca/,primary,public_web,,0
cdib-capital-group,CDIB Capital Group,Sovereign Capital,Taiwanese conglomerate PE/VC arm (KGI Financial / China Development Financial),https://www.cdibcapitalgroup.com/en/about-us,62,candidate_evidence,claim-cdib-capital-group-intake-001,intake_portfolio-capital_bucket_signal,CDIB Capital Group has source-backed Portfolio Capital bucket evidence: source text contains 'subsidiaries'.,candidate_evidence,65,https://www.cdibcapitalgroup.com/en/about-us,primary,public_web,,0
cdib-capital-group,CDIB Capital Group,Sovereign Capital,Taiwanese conglomerate PE/VC arm (KGI Financial / China Development Financial),https://www.cdibcapitalgroup.com/en/about-us,62,candidate_evidence,claim-cdib-capital-group-intake-002,intake_portfolio-capital_bucket_signal,CDIB Capital Group has source-backed Portfolio Capital bucket evidence: source text contains 'portfolio companies'.,candidate_evidence,65,https://www.cdibcapitalgroup.com/en/about-us,primary,public_web,,0
cofides,COFIDES,Sovereign Capital,state-owned development finance institution (Spain),https://www.cofides.es/en,62,candidate_evidence,claim-cofides-intake-001,intake_sovereign-capital_bucket_signal,COFIDES has source-backed Sovereign Capital bucket evidence: source text contains 'national'.,candidate_evidence,65,https://www.cofides.es/en,primary,public_web,,0
cofides,COFIDES,Sovereign Capital,state-owned development finance institution (Spain),https://www.cofides.es/en,62,candidate_evidence,claim-cofides-intake-002,intake_sovereign-capital_bucket_signal,COFIDES has source-backed Sovereign Capital bucket evidence: source text contains 'social impact'.,candidate_evidence,65,https://www.cofides.es/en,primary,public_web,,0
caisse-de-d-p-t-et-placement-du-qu-bec,Caisse de dépôt et placement du Québec,Sovereign Capital,Canadian institutional,https://www.cdpq.com/,62,candidate_evidence,claim-caisse-de-d-p-t-et-placement-du-qu-bec-intake-001,intake_patient-capital_bucket_signal,Caisse de dépôt et placement du Québec has source-backed Patient Capital bucket evidence: source text contains 'long term'.,candidate_evidence,65,https://www.cdpq.com/,primary,public_web,,0
caisse-de-d-p-t-et-placement-du-qu-bec,Caisse de dépôt et placement du Québec,Sovereign Capital,Canadian institutional,https://www.cdpq.com/,62,candidate_evidence,claim-caisse-de-d-p-t-et-placement-du-qu-bec-intake-002,intake_patient-capital_bucket_signal,Caisse de dépôt et placement du Québec has source-backed Patient Capital bucket evidence: source text contains 'impact'.,candidate_evidence,65,https://www.cdpq.com/,primary,public_web,,0
calpers,CalPERS,Sovereign Capital,public pension allocator,https://www.calpers.ca.gov/,62,candidate_evidence,claim-calpers-intake-001,intake_sovereign-capital_bucket_signal,CalPERS has source-backed Sovereign Capital bucket evidence: source text contains 'government'.,candidate_evidence,65,https://www.calpers.ca.gov/,primary,public_web,,0
calpers,CalPERS,Sovereign Capital,public pension allocator,https://www.calpers.ca.gov/,62,candidate_evidence,claim-calpers-intake-002,intake_sovereign-capital_bucket_signal,CalPERS has source-backed Sovereign Capital bucket evidence: source text contains 'public investment'.,candidate_evidence,65,https://www.calpers.ca.gov/,primary,public_web,,0
cherokee-investment-management,Cherokee Investment Management,Sovereign Capital,tribal_investment_arm,https://cherokeenationbusinesses.com/company/investment/,62,candidate_evidence,claim-cherokee-investment-management-intake-001,intake_patient-capital_bucket_signal,Cherokee Investment Management has source-backed Patient Capital bucket evidence: source text contains 'long-term'.,candidate_evidence,65,https://cherokeenationbusinesses.com/company/investment/,primary,public_web,,0
cherokee-investment-management,Cherokee Investment Management,Sovereign Capital,tribal_investment_arm,https://cherokeenationbusinesses.com/company/investment/,62,candidate_evidence,claim-cherokee-investment-management-intake-002,intake_patient-capital_bucket_signal,Cherokee Investment Management has source-backed Patient Capital bucket evidence: source text contains 'purpose'.,candidate_evidence,65,https://cherokeenationbusinesses.com/company/investment/,primary,public_web,,0
cherokee-investment-management,Cherokee Investment Management,Sovereign Capital,tribal_investment_arm,https://cherokeenationbusinesses.com/company/investment/,62,candidate_evidence,claim-cherokee-investment-management-intake-003,intake_patient-capital_bucket_signal,Cherokee Investment Management has source-backed Patient Capital bucket evidence: source text contains 'trust'.,candidate_evidence,65,https://cherokeenationbusinesses.com/company/investment/,primary,public_web,,0
cherokee-investment-management,Cherokee Investment Management,Sovereign Capital,tribal_investment_arm,https://cherokeenationbusinesses.com/company/investment/,62,candidate_evidence,claim-cherokee-investment-management-intake-004,intake_patient-capital_bucket_signal,Cherokee Investment Management has source-backed Patient Capital bucket evidence: source text contains 'impact'.,candidate_evidence,65,https://cherokeenationbusinesses.com/company/investment/,primary,public_web,,0
cherokee-investment-management,Cherokee Investment Management,Sovereign Capital,tribal_investment_arm,https://cherokeenationbusinesses.com/company/investment/,62,candidate_evidence,claim-cherokee-investment-management-intake-005,intake_patient-capital_bucket_signal,Cherokee Investment Management has source-backed Patient Capital bucket evidence: source text contains 'long-term success'.,candidate_evidence,65,https://cherokeenationbusinesses.com/company/investment/,primary,public_web,,0
climate-fund-managers,Climate Fund Managers,Sovereign Capital,blended-finance climate fund manager,https://climatefundmanagers.com/,62,candidate_evidence,claim-climate-fund-managers-intake-001,intake_sovereign-capital_bucket_signal,Climate Fund Managers has source-backed Sovereign Capital bucket evidence: source text contains 'climate finance'.,candidate_evidence,65,https://climatefundmanagers.com/,primary,public_web,,0
climate-fund-managers,Climate Fund Managers,Sovereign Capital,blended-finance climate fund manager,https://climatefundmanagers.com/,62,candidate_evidence,claim-climate-fund-managers-intake-002,intake_sovereign-capital_bucket_signal,Climate Fund Managers has source-backed Sovereign Capital bucket evidence: source text contains 'blended finance'.,candidate_evidence,65,https://climatefundmanagers.com/,primary,public_web,,0
climate-fund-managers,Climate Fund Managers,Sovereign Capital,blended-finance climate fund manager,https://climatefundmanagers.com/,62,candidate_evidence,claim-climate-fund-managers-intake-003,intake_sovereign-capital_bucket_signal,Climate Fund Managers has source-backed Sovereign Capital bucket evidence: source text contains 'energy transition'.,candidate_evidence,65,https://climatefundmanagers.com/,primary,public_web,,0
climate-fund-managers,Climate Fund Managers,Sovereign Capital,blended-finance climate fund manager,https://climatefundmanagers.com/,62,candidate_evidence,claim-climate-fund-managers-intake-004,intake_sovereign-capital_bucket_signal,Climate Fund Managers has source-backed Sovereign Capital bucket evidence: source text contains 'cleantech'.,candidate_evidence,65,https://climatefundmanagers.com/,primary,public_web,,0
climate-fund-managers,Climate Fund Managers,Sovereign Capital,blended-finance climate fund manager,https://climatefundmanagers.com/,62,candidate_evidence,claim-climate-fund-managers-intake-005,intake_sovereign-capital_bucket_signal,Climate Fund Managers has source-backed Sovereign Capital bucket evidence: source text contains 'renewable energy'.,candidate_evidence,65,https://climatefundmanagers.com/,primary,public_web,,0
climate-investment-fund,Climate Investment Fund,Sovereign Capital,multilateral climate,https://www.cif.org/,62,candidate_evidence,claim-climate-investment-fund-intake-001,intake_sovereign-capital_bucket_signal,Climate Investment Fund has source-backed Sovereign Capital bucket evidence: source text contains 'government'.,candidate_evidence,65,https://www.cif.org/,primary,public_web,,0
climate-investment-fund,Climate Investment Fund,Sovereign Capital,multilateral climate,https://www.cif.org/,62,candidate_evidence,claim-climate-investment-fund-intake-002,intake_sovereign-capital_bucket_signal,Climate Investment Fund has source-backed Sovereign Capital bucket evidence: source text contains 'national'.,candidate_evidence,65,https://www.cif.org/,primary,public_web,,0
climate-investment-fund,Climate Investment Fund,Sovereign Capital,multilateral climate,https://www.cif.org/,62,candidate_evidence,claim-climate-investment-fund-intake-003,intake_sovereign-capital_bucket_signal,Climate Investment Fund has source-backed Sovereign Capital bucket evidence: source text contains 'sustainable development'.,candidate_evidence,65,https://www.cif.org/,primary,public_web,,0
climate-investment-fund,Climate Investment Fund,Sovereign Capital,multilateral climate,https://www.cif.org/,62,candidate_evidence,claim-climate-investment-fund-intake-004,intake_sovereign-capital_bucket_signal,Climate Investment Fund has source-backed Sovereign Capital bucket evidence: source text contains 'climate finance'.,candidate_evidence,65,https://www.cif.org/,primary,public_web,,0
climate-investment-fund,Climate Investment Fund,Sovereign Capital,multilateral climate,https://www.cif.org/,62,candidate_evidence,claim-climate-investment-fund-intake-005,intake_sovereign-capital_bucket_signal,Climate Investment Fund has source-backed Sovereign Capital bucket evidence: source text contains 'energy transition'.,candidate_evidence,65,https://www.cif.org/,primary,public_web,,0
climate-investment-fund,Climate Investment Fund,Sovereign Capital,multilateral climate,https://www.cif.org/,62,candidate_evidence,claim-climate-investment-fund-intake-006,intake_sovereign-capital_bucket_signal,Climate Investment Fund has source-backed Sovereign Capital bucket evidence: source text contains 'decarbonization'.,candidate_evidence,65,https://www.cif.org/,primary,public_web,,0
climate-investment-fund,Climate Investment Fund,Sovereign Capital,multilateral climate,https://www.cif.org/,62,candidate_evidence,claim-climate-investment-fund-intake-007,intake_sovereign-capital_bucket_signal,Climate Investment Fund has source-backed Sovereign Capital bucket evidence: source text contains 'clean tech'.,candidate_evidence,65,https://www.cif.org/,primary,public_web,,0
climate-investment-fund,Climate Investment Fund,Sovereign Capital,multilateral climate,https://www.cif.org/,62,candidate_evidence,claim-climate-investment-fund-intake-008,intake_sovereign-capital_bucket_signal,Climate Investment Fund has source-backed Sovereign Capital bucket evidence: source text contains 'renewable energy'.,candidate_evidence,65,https://www.cif.org/,primary,public_web,,0
coparion,Coparion,Sovereign Capital,venture_capital,https://www.coparion.vc,62,candidate_evidence,claim-coparion-intake-001,intake_patient-capital_bucket_signal,Coparion has source-backed Patient Capital bucket evidence: source text contains 'mission'.,candidate_evidence,65,https://www.coparion.vc,primary,public_web,,0
coparion,Coparion,Sovereign Capital,venture_capital,https://www.coparion.vc,62,candidate_evidence,claim-coparion-intake-002,intake_patient-capital_bucket_signal,Coparion has source-backed Patient Capital bucket evidence: source text contains 'generations'.,candidate_evidence,65,https://www.coparion.vc,primary,public_web,,0
development-bank-of-southern-africa-dbsa,Development Bank of Southern Africa (DBSA),Sovereign Capital,state-owned development finance institution (South Africa),https://www.dbsa.org/,62,candidate_evidence,claim-development-bank-of-southern-africa-dbsa-intake-001,intake_sovereign-capital_bucket_signal,Development Bank of Southern Africa (DBSA) has source-backed Sovereign Capital bucket evidence: source text contains 'government'.,candidate_evidence,65,https://www.dbsa.org/,primary,public_web,,0
development-bank-of-southern-africa-dbsa,Development Bank of Southern Africa (DBSA),Sovereign Capital,state-owned development finance institution (South Africa),https://www.dbsa.org/,62,candidate_evidence,claim-development-bank-of-southern-africa-dbsa-intake-002,intake_sovereign-capital_bucket_signal,Development Bank of Southern Africa (DBSA) has source-backed Sovereign Capital bucket evidence: source text contains 'sustainable development'.,candidate_evidence,65,https://www.dbsa.org/,primary,public_web,,0
development-bank-of-southern-africa-dbsa,Development Bank of Southern Africa (DBSA),Sovereign Capital,state-owned development finance institution (South Africa),https://www.dbsa.org/,62,candidate_evidence,claim-development-bank-of-southern-africa-dbsa-intake-003,intake_sovereign-capital_bucket_signal,Development Bank of Southern Africa (DBSA) has source-backed Sovereign Capital bucket evidence: source text contains 'climate finance'.,candidate_evidence,65,https://www.dbsa.org/,primary,public_web,,0
development-bank-of-southern-africa-dbsa,Development Bank of Southern Africa (DBSA),Sovereign Capital,state-owned development finance institution (South Africa),https://www.dbsa.org/,62,candidate_evidence,claim-development-bank-of-southern-africa-dbsa-intake-004,intake_sovereign-capital_bucket_signal,Development Bank of Southern Africa (DBSA) has source-backed Sovereign Capital bucket evidence: source text contains 'development finance'.,candidate_evidence,65,https://www.dbsa.org/,primary,public_web,,0
development-bank-of-southern-africa-dbsa,Development Bank of Southern Africa (DBSA),Sovereign Capital,state-owned development finance institution (South Africa),https://www.dbsa.org/,62,candidate_evidence,claim-development-bank-of-southern-africa-dbsa-intake-005,intake_sovereign-capital_bucket_signal,Development Bank of Southern Africa (DBSA) has source-backed Sovereign Capital bucket evidence: source text contains 'blended finance'.,candidate_evidence,65,https://www.dbsa.org/,primary,public_web,,0
development-bank-of-southern-africa-dbsa,Development Bank of Southern Africa (DBSA),Sovereign Capital,state-owned development finance institution (South Africa),https://www.dbsa.org/,62,candidate_evidence,claim-development-bank-of-southern-africa-dbsa-intake-006,intake_sovereign-capital_bucket_signal,Development Bank of Southern Africa (DBSA) has source-backed Sovereign Capital bucket evidence: source text contains 'renewable energy'.,candidate_evidence,65,https://www.dbsa.org/,primary,public_web,,0
